
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,76.99,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,15.77,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,29.16,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,0.01,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,1.58,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,571.39,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,1.3,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,2.32,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,420.53,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,57.97,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,2.2,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,2.23,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.03,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,740.04,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,0.37,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,362.56,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,38.78,,
India,IND,2000,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,1.83,,
